station_id,lng,lat,district
C0796,121.4413,31.325,宝山区
C0797,121.4493,31.24,静安区
C0798,121.4723,31.261,静安区
C0799,121.5033,31.257,虹口区
C0800,121.4363,31.176,徐汇区
C0801,121.4063,31.146,徐汇区
C0802,121.3933,31.205,长宁区
C0803,121.3973,31.167,徐汇区
C0804,121.3913,31.18,闵行区
C0805,121.4113,31.099,闵行区
C0806,121.3363,31.1707,闵行区
C0807,121.4313,31.212,徐汇区
C0808,121.4303,31.205,长宁区
C0809,121.4273,31.181,徐汇区
C0810,121.4218,31.1685,徐汇区
C0811,121.4458,31.1735,徐汇区
C0812,121.4636,31.1988,徐汇区
C0813,121.4136,31.1328,闵行区
C0814,121.4396,31.1968,徐汇区
C0815,121.4456,31.1858,徐汇区
C0816,121.4216,31.1878,徐汇区
C0817,121.3766,31.1168,闵行区
C0818,121.3666,31.1068,闵行区
C0819,121.4646,31.2128,黄浦区
C0820,121.4056,31.2098,长宁区
C0821,121.4766,31.2348,黄浦区
C0822,121.2576,31.0315,松江区
C0823,121.4356,31.2308,静安区
C0824,121.5086,31.2078,浦东新区
C0825,121.4846,31.2178,黄浦区
C0826,121.4686,31.2368,黄浦区
C0827,121.4656,31.2348,黄浦区
C0828,121.4646,31.2238,黄浦区
C0829,121.5511,31.2784,杨浦区
C0830,121.4816,31.2678,虹口区
C0831,121.4186,31.1528,徐汇区
C0832,121.4316,31.1858,徐汇区
C0833,121.4816,31.2278,黄浦区
C0834,121.4936,31.2258,黄浦区
C0835,121.5311,31.2024,浦东新区
C0836,121.4296,31.2898,静安区
C0837,121.3906,31.1258,闵行区
C0838,121.3856,31.1348,闵行区
C0839,121.4226,31.1458,徐汇区
C0840,121.5121,31.2294,浦东新区
C0841,121.4706,31.3018,虹口区
C0842,121.4876,31.2628,虹口区
C0843,121.1656,31.4355,嘉定区
C0844,121.1566,31.2885,嘉定区
C0845,121.2716,30.7405,金山区
C0846,121.4596,30.9108,奉贤区
C0847,121.4546,31.0658,闵行区
C0848,121.3966,30.9678,奉贤区
C0849,121.1836,31.0745,松江区
C0850,121.2556,30.9695,松江区
C0851,121.3276,31.0485,松江区
C0852,121.4146,31.1998,长宁区
C0853,121.4356,31.2568,普陀区
C0854,121.4746,31.2628,虹口区
C0855,121.4736,31.2728,虹口区
C0856,121.5911,31.1944,浦东新区
C0857,121.6281,31.2694,浦东新区
C0858,121.3946,31.1108,闵行区
C0859,121.1616,30.8935,金山区
C0860,121.4156,31.2268,长宁区
C0861,121.4746,31.2978,虹口区
C0862,121.2496,31.3695,嘉定区
C0863,121.6011,30.8944,奉贤区
C0864,121.5361,31.2754,杨浦区
C0866,121.2156,31.0265,松江区
C0867,121.1966,31.1155,松江区
C0868,121.1966,31.1155,松江区
C0869,121.4766,31.2808,虹口区
C0870,121.4486,31.3228,宝山区
C0871,121.1876,31.2865,嘉定区
C0872,121.2056,31.3305,嘉定区
C0873,121.4926,31.2378,浦东新区
C0874,121.8761,30.8774,浦东新区
C0875,121.7511,31.1194,浦东新区
C0876,121.1336,31.0675,松江区
C0878,121.3196,31.1435,松江区
C0900,121.5116,30.8438,奉贤区
C0903,121.4246,31.2068,长宁区
C0905,121.5076,31.2538,虹口区
C0906,121.4726,31.2938,虹口区
C0907,121.4756,31.2318,黄浦区
C0908,121.4976,31.2128,黄浦区
C0909,121.4876,31.2138,黄浦区
C0910,121.4766,31.2408,黄浦区
C0911,121.7821,31.1784,浦东新区
C0912,121.2936,31.2015,青浦区
C0913,121.4426,31.2378,静安区
C0914,121.3786,31.1648,闵行区
C0915,121.4496,31.2268,静安区
C0916,121.4406,31.2208,静安区
C0917,121.4526,31.2388,静安区
C0918,121.4706,31.2038,黄浦区
C0919,121.4406,31.2128,徐汇区
C0920,121.4196,31.2318,普陀区
C0921,121.4276,31.2458,普陀区
C0925,121.5271,31.2544,杨浦区
C0926,121.5241,31.2534,杨浦区
C0927,121.5161,31.2734,杨浦区
C0928,121.4696,31.2738,虹口区
C0929,121.4526,31.2498,静安区
C0930,121.4566,31.2588,静安区
C0932,121.5571,31.2504,浦东新区
C0933,121.5341,31.2074,浦东新区
C0934,121.2156,31.3415,嘉定区
C0935,121.5056,31.2368,浦东新区
C0936,121.3746,31.2248,普陀区
C0937,121.4356,31.1788,徐汇区
C0941,121.5471,31.2424,浦东新区
C0942,121.4106,31.2948,宝山区
C0943,121.3446,31.1365,闵行区
C0944,121.3826,31.3228,宝山区
C0945,121.4116,31.2738,宝山区
C0946,121.4826,31.3428,宝山区
C0947,121.3846,31.1208,闵行区
C0948,121.4406,31.3348,宝山区
C0949,121.4046,31.2858,宝山区
C0950,121.4646,31.3318,宝山区
C0951,121.4876,31.3338,宝山区
C0952,121.4046,31.2788,宝山区
C0954,121.3546,31.1908,长宁区
C0956,121.3916,31.1918,闵行区
C0957,121.3736,31.2098,长宁区
C0958,121.4606,31.2938,虹口区
C0959,121.4596,31.2868,虹口区
C0960,121.4776,31.4018,宝山区
C0961,121.5171,31.3214,杨浦区
C0962,121.3636,31.1668,闵行区
C0964,121.3486,31.0415,闵行区
C0966,121.4036,31.1338,闵行区
C0967,121.5601,31.1494,浦东新区
C0969,121.5601,31.1894,浦东新区
C0970,121.5351,31.1814,浦东新区
C0971,121.5501,31.1754,浦东新区
C0972,121.5076,31.1998,浦东新区
C0973,121.1056,31.1605,青浦区
C0974,121.5801,31.2444,浦东新区
C0975,121.2596,31.2045,青浦区
C0976,121.5841,31.2284,浦东新区
C0977,121.5891,31.2574,浦东新区
C0978,121.5851,31.2714,浦东新区
C0979,121.1376,31.3075,Unknown
C0980,121.5681,31.2854,浦东新区
C0981,121.5421,31.1724,浦东新区
C0982,121.3816,31.1778,闵行区
C0983,121.4626,31.1768,浦东新区
C0984,121.5076,31.1778,浦东新区
C0985,121.4786,31.1588,浦东新区
C0986,121.5026,31.1558,浦东新区
C0987,121.5026,31.1488,浦东新区
C0988,121.5251,31.1454,浦东新区
C0989,121.6291,31.1834,浦东新区
C0990,120.9476,31.0775,青浦区
C0991,121.5641,31.3394,浦东新区
C0992,121.5771,31.3454,浦东新区
C0993,121.5921,31.3364,浦东新区
C0994,121.5831,31.3354,浦东新区
C0995,121.4326,31.1718,徐汇区
C0996,121.5131,31.1694,浦东新区
C0997,121.6241,31.3194,浦东新区
C0998,121.4536,31.2038,徐汇区
C0999,121.6131,31.1974,浦东新区
C1000,121.5931,31.2854,浦东新区
C1001,121.6121,31.2834,浦东新区
C1002,121.3666,31.2858,普陀区
C1003,121.3946,31.2808,普陀区
C1004,121.3446,31.2425,嘉定区
C1005,121.3986,31.2468,普陀区
C1006,121.3476,31.2355,长宁区
C1007,121.3956,31.2358,普陀区
C1008,121.1576,31.3075,嘉定区
C1009,121.4286,31.2538,普陀区
C1010,121.4066,31.1528,徐汇区
C1011,121.4206,31.1608,徐汇区
C1012,121.4476,31.1368,徐汇区
C1013,121.3436,31.1975,长宁区
C1014,121.4376,31.1348,徐汇区
C1015,121.4286,31.1328,徐汇区
C1016,121.4176,31.1888,徐汇区
C1017,121.3116,31.2025,闵行区
C1018,121.4876,31.3098,杨浦区
C1019,121.5161,31.2904,杨浦区
C1020,121.4716,31.3128,虹口区
C1021,121.5381,31.2974,杨浦区
C1022,121.5311,31.3234,杨浦区
C1023,121.5131,31.3144,杨浦区
C1024,121.4326,31.3678,宝山区
C1025,121.3676,31.1788,闵行区
C1026,121.5321,31.2874,杨浦区
C1027,121.4856,31.3008,杨浦区
C1028,121.5251,31.3404,杨浦区
C1030,121.4306,31.2658,普陀区
C1031,121.4206,31.2958,静安区
C1032,121.4466,31.3128,静安区
C1033,121.4556,31.3488,宝山区
C1034,121.4766,31.3388,宝山区
C1035,121.3786,31.3918,宝山区
C1036,121.4936,31.3818,宝山区
C1037,121.4596,31.3908,宝山区
C1038,121.4746,31.4108,宝山区
C1039,121.4156,31.4208,宝山区
C1040,121.3916,31.3508,宝山区
C1041,121.4316,31.3838,宝山区
C1042,121.4156,31.4128,宝山区
C1043,121.4356,31.3978,宝山区
C1044,121.3926,31.6408,崇明区
C1045,121.3966,31.6368,崇明区
C1046,121.4486,30.9338,奉贤区
C1047,121.4396,30.8978,奉贤区
C1048,121.4606,30.9188,奉贤区
C1049,121.4436,30.9058,奉贤区
C1050,121.4696,30.9028,奉贤区
C1051,121.4666,30.9268,奉贤区
C1052,121.4406,30.9198,奉贤区
C1053,121.4526,30.9838,奉贤区
C1054,121.2216,31.3655,嘉定区
C1055,121.2276,31.3775,嘉定区
C1056,121.2296,31.3595,嘉定区
C1057,121.2636,31.3735,嘉定区
C1058,121.2576,31.3855,嘉定区
C1059,121.1726,31.3015,嘉定区
C1060,121.1556,31.2955,嘉定区
C1061,121.3166,31.3135,嘉定区
C1062,121.2406,31.3225,嘉定区
C1063,121.3176,31.2955,嘉定区
C1064,121.3196,30.7255,金山区
C1065,121.3126,30.7045,金山区
C1066,121.3636,30.7358,金山区
C1067,121.3396,30.7135,金山区
C1069,121.5421,31.3514,浦东新区
C1072,121.3456,31.1815,闵行区
C1073,121.3966,31.0408,闵行区
C1074,121.2156,31.3405,嘉定区
C1075,121.3996,31.1068,闵行区
C1077,121.3556,31.0008,闵行区
C1078,121.4056,31.0138,闵行区
C1079,121.4516,31.0348,闵行区
C1080,121.4146,31.0298,闵行区
C1081,121.3366,31.2295,闵行区
C1082,121.4366,31.0368,闵行区
C1084,121.3756,31.0158,闵行区
C1085,121.3516,31.2065,长宁区
C1086,121.1986,31.0365,松江区
C1088,121.3246,31.1795,闵行区
C1089,121.4396,31.0588,闵行区
C1090,121.3466,31.1665,闵行区
C1091,121.3516,31.1095,闵行区
C1092,121.3636,31.0938,闵行区
C1093,121.3276,31.1555,闵行区
C1094,121.4346,31.1078,闵行区
C1095,121.3216,31.1645,闵行区
C1096,121.3866,31.0658,闵行区
C1097,121.4776,31.3688,宝山区
C1098,121.7721,31.0524,浦东新区
C1099,121.7511,31.0414,浦东新区
C1100,121.7301,31.0504,浦东新区
C1101,121.7271,31.0364,浦东新区
C1102,121.5761,31.0834,浦东新区
C1103,121.5601,31.1394,浦东新区
C1104,121.5671,31.1224,浦东新区
C1105,121.5511,31.1044,闵行区
C1106,121.5611,31.1114,浦东新区
C1107,121.7211,31.2164,浦东新区
C1108,121.5371,31.1414,浦东新区
C1109,121.6721,31.1874,浦东新区
C1110,121.6981,31.1884,浦东新区
C1111,121.7391,31.1744,浦东新区
C1112,121.6461,31.2084,浦东新区
C1113,121.3336,31.2485,嘉定区
C1114,121.0996,31.1445,青浦区
C1115,121.1246,31.1545,青浦区
C1117,121.0946,31.1655,青浦区
C1118,121.2856,31.1865,青浦区
C1119,121.1306,31.1375,青浦区
C1120,121.0566,31.1145,青浦区
C1121,121.2456,31.0115,松江区
C1122,121.5066,31.0678,闵行区
C1125,121.2116,31.0035,松江区
C1126,121.3166,31.1375,松江区
C1128,121.3246,31.0705,松江区
C1129,121.3466,31.0995,松江区
C1130,121.6301,31.4194,崇明区
C1131,121.3456,31.4515,宝山区
C1132,121.3416,31.4175,宝山区
C1133,121.5351,31.5544,崇明区
C1134,121.6841,30.8944,奉贤区
C1135,121.2726,31.4805,嘉定区
C1136,121.3086,31.4835,嘉定区
C1137,121.1196,31.3665,嘉定区
C1138,121.1876,31.4645,嘉定区
C1139,121.2996,31.4305,嘉定区
C1140,121.1846,31.3705,嘉定区
C1141,121.0376,30.8835,金山区
C1142,121.0096,30.8975,金山区
C1143,121.0256,30.8345,金山区
C1144,121.1376,30.7955,金山区
C1145,121.2726,30.7125,金山区
C1146,121.1116,30.8595,金山区
C1147,121.0116,30.9235,金山区
C1148,121.8311,31.0764,浦东新区
C1149,121.6881,31.0134,浦东新区
C1150,121.1156,31.2675,青浦区
C1151,121.0786,31.2315,青浦区
C1152,121.0816,31.2785,青浦区
C1153,120.9766,31.0215,青浦区
C1154,120.8816,31.1185,青浦区
C1155,121.0646,31.0315,青浦区
C1156,121.2336,31.1155,松江区
C1157,121.1626,30.9705,松江区
C1158,121.2666,31.1295,松江区
C1159,121.1316,31.0315,松江区
C1160,121.2646,30.9295,松江区
C1161,121.7231,30.8634,奉贤区
C1162,121.4476,30.9608,奉贤区
C1163,121.7951,30.9724,浦东新区
C1164,121.8271,30.9454,浦东新区
C1165,121.5481,30.9304,奉贤区
C1166,121.0696,31.1865,青浦区
C1167,121.0836,31.1285,青浦区
C1168,121.3106,30.7405,金山区
C1169,121.3636,31.7418,崇明区
C1170,121.3246,31.2235,闵行区
C1171,121.2206,31.3355,嘉定区
C1172,121.2266,31.3125,嘉定区
C1173,121.4626,30.9058,奉贤区
C1174,121.5026,31.1668,浦东新区
C1175,121.4536,30.9448,奉贤区
C1176,121.6521,31.4064,崇明区
C1177,121.4146,31.1928,长宁区
C1201,121.3846,31.2118,长宁区
C1202,121.4736,31.2238,黄浦区
C1203,121.2086,31.0395,松江区
C1204,121.3186,31.2685,嘉定区
C1205,121.4026,31.1778,徐汇区
C1206,121.4226,31.2858,静安区
C1207,121.3166,31.4675,宝山区
C1208,121.4856,31.2768,虹口区
C1209,121.4796,31.2738,虹口区
C1211,121.5116,31.2048,浦东新区
C1213,121.2726,31.1105,松江区
C1214,121.4446,31.2968,静安区
C1215,121.1726,31.1695,青浦区
C1217,121.0246,31.1025,青浦区
C1218,121.0296,31.0755,青浦区
C1219,121.8861,31.5444,崇明区
C1220,121.5331,31.6214,崇明区
C1221,121.4116,31.1998,长宁区
C1222,121.5126,31.2248,浦东新区
C1223,121.3216,31.1325,松江区
C1251,121.3766,31.1538,闵行区
C1252,121.5251,31.3134,杨浦区
C1253,121.4666,31.2208,黄浦区
C1254,121.4256,31.2298,静安区
C1255,121.4146,31.3428,宝山区
C1256,121.4236,31.0718,闵行区
C1257,121.4316,31.1858,徐汇区
C1258,121.5131,31.2894,杨浦区
C1259,122.0541,30.6324,Unknown
C1260,122.0571,30.6364,Unknown
C1261,121.4846,31.0798,闵行区
C1262,121.5251,31.0844,闵行区
C1263,121.4016,31.1098,闵行区
C1264,121.3446,31.1535,闵行区
C1265,121.2946,31.1545,青浦区
C1266,121.4016,31.4388,宝山区
C1267,121.2806,31.0075,松江区
C1268,121.5131,31.1284,浦东新区
C1269,121.2866,31.0255,松江区
C1270,121.2446,31.3905,嘉定区
C1271,121.3906,31.2518,普陀区
C1272,121.4606,31.2198,黄浦区
C1273,121.5521,31.2204,浦东新区
C1274,121.3896,31.2358,普陀区
C1275,122.2371,31.4204,Unknown
C1276,121.8971,30.8774,浦东新区
C1277,122.5531,31.1514,Unknown
C1278,121.1976,30.8605,金山区
C1279,121.1526,31.1515,青浦区
C1280,121.1776,31.1045,松江区
C1281,121.7831,31.0944,浦东新区
C1282,121.7491,31.0904,浦东新区
C1283,121.7571,31.0794,浦东新区
C1284,121.6411,31.0764,浦东新区
C1285,121.4906,31.0268,闵行区
C1286,121.7191,31.5944,崇明区
C1287,121.9451,31.5124,崇明区
C1288,121.4036,31.6558,崇明区
C1289,121.4316,31.7018,崇明区
C1291,121.5771,31.6094,崇明区
C1292,121.6361,31.6204,崇明区
C1293,121.6521,31.6754,崇明区
C1294,121.3816,31.6378,崇明区
C1296,121.4876,31.6038,崇明区
C1300,121.5751,31.6764,崇明区
C1301,121.4656,31.7338,崇明区
C1302,121.5721,31.4384,崇明区
C1303,121.3866,31.6908,崇明区
C1304,121.4146,31.7288,崇明区
C1305,121.3726,31.7718,崇明区
C1306,121.3366,31.6705,崇明区
C1307,121.5531,31.5744,崇明区
C1312,121.3766,31.6478,崇明区
C1313,121.8451,31.5074,崇明区
C1314,121.7911,31.5354,崇明区
C1315,121.7401,31.3924,崇明区
C1339,121.4826,31.2398,黄浦区
C1340,121.4466,31.2828,静安区
C1341,121.8861,30.8864,浦东新区
C1342,121.3136,31.1185,松江区
C1343,121.4306,31.2358,静安区
C1344,121.6721,31.2954,浦东新区
C1345,121.3786,31.0768,闵行区
C1346,121.3436,31.1105,松江区
C1347,121.5501,31.3604,浦东新区
C1348,121.5401,31.1844,浦东新区
C1349,121.4416,31.1248,徐汇区
C1350,121.4576,31.3148,静安区
C1351,121.4316,31.2208,长宁区
C1352,121.4446,31.2358,静安区
C1353,121.4056,31.1938,长宁区
C1354,121.3806,31.2618,普陀区
C1355,121.4436,31.2488,普陀区
C1356,121.4026,31.2048,长宁区
C1357,121.4256,31.1498,徐汇区
C1358,121.4716,31.2498,静安区
C1359,121.4546,31.1858,徐汇区
C1360,121.4606,31.2718,静安区
C1361,121.3996,31.1638,徐汇区
C1362,121.4266,31.2108,长宁区
C1363,121.3896,31.2758,普陀区
C1364,121.4306,31.2988,静安区
C1365,121.3706,31.1948,长宁区
C1366,121.4576,31.1588,徐汇区
C1367,121.8341,31.0404,浦东新区
C1368,121.3246,31.2235,闵行区
C1369,121.2476,31.2025,青浦区
C1370,121.1216,31.2355,青浦区
C1371,121.1956,31.3375,嘉定区
C1372,121.1826,31.4065,嘉定区
C1373,121.8201,31.5204,崇明区
C1374,121.6111,30.9274,奉贤区
C1375,121.6941,30.9194,奉贤区
C1376,121.5401,30.8944,奉贤区
C1377,121.5761,30.9824,奉贤区
C1378,121.3246,31.4465,宝山区
C1379,121.4196,31.3828,宝山区
C1380,121.3186,31.3685,嘉定区
C1381,121.2036,31.4225,嘉定区
C1382,121.2796,31.3665,嘉定区
C1383,121.5471,31.2414,浦东新区
C1384,121.5551,31.2564,浦东新区
C1385,121.6971,31.2194,浦东新区
C1386,121.6421,31.2874,浦东新区
C1387,121.5561,31.2894,杨浦区
C1388,121.4746,31.2248,黄浦区
C1399,121.8891,30.8844,浦东新区
C1401,121.1616,31.3965,嘉定区
C1402,121.4496,31.2608,静安区
C1403,121.2326,31.4635,嘉定区
C1406,121.4766,31.2508,虹口区
C1408,121.6351,30.9204,奉贤区
C1412,121.7551,31.1674,浦东新区
C1413,121.1666,31.4215,嘉定区
C1415,121.6521,31.2534,浦东新区
C1416,121.7021,31.2584,浦东新区
C1417,121.6381,31.2724,浦东新区
C1418,121.4736,31.3798,宝山区
C1419,121.5991,31.2804,浦东新区
C1420,121.4906,31.1808,浦东新区
C1421,121.5611,31.1574,浦东新区
C1422,121.3496,31.2185,长宁区
C1423,121.7741,31.1854,浦东新区
C1424,121.4786,31.1488,浦东新区
C1425,121.6331,31.2014,浦东新区
C1426,121.3566,31.1178,闵行区
C1427,121.5401,31.1554,浦东新区
C1429,121.5631,31.1764,浦东新区
C1430,121.1326,31.0325,松江区
C1431,121.5121,31.1544,浦东新区
C1432,121.5721,31.1354,浦东新区
C1433,121.5601,31.1194,浦东新区
C1434,121.4076,31.2738,宝山区
C1436,121.6301,31.1614,浦东新区
C1437,121.7661,31.1314,浦东新区
C1440,121.5151,30.8794,奉贤区
C1441,121.5121,31.0784,闵行区
C1442,121.4666,31.0058,奉贤区
C1443,121.4116,31.0478,闵行区
C1444,121.3646,31.0328,闵行区
C1445,121.4526,31.3968,宝山区
C1446,121.4536,31.0518,闵行区
C1447,121.4116,31.0088,闵行区
C1448,121.3906,31.0088,闵行区
C1450,121.3446,31.0225,闵行区
C1451,121.4266,31.1008,闵行区
C1453,121.5381,31.2084,浦东新区
C1454,121.2206,30.9945,松江区
C1455,121.4216,31.1178,闵行区
C1457,121.5131,31.1774,浦东新区
C1458,121.6771,31.2474,浦东新区
C1460,121.4156,31.1608,徐汇区
C1461,121.4356,31.1578,徐汇区
C1462,121.4426,31.1458,徐汇区
C1464,121.4146,31.1298,闵行区
C1465,121.5961,30.9454,奉贤区
C1466,121.4886,31.0708,闵行区
C1467,121.5531,31.2274,浦东新区
C1468,121.5261,31.2364,浦东新区
C1470,121.5076,31.2708,杨浦区
C1471,121.6881,31.2014,浦东新区
C1472,121.2226,31.0415,松江区
C1474,121.4786,31.2438,黄浦区
C1475,121.4476,31.2728,静安区
C1476,121.7021,31.5484,崇明区
C1477,121.5121,31.2424,浦东新区
C1478,121.5321,31.2304,浦东新区
C1479,121.5096,31.3618,浦东新区
C1480,121.3836,31.0268,闵行区
C1481,121.5401,31.2664,杨浦区
C1482,121.5381,31.2934,杨浦区
C1483,121.5351,31.2864,杨浦区
C1484,121.7061,31.0504,浦东新区
C1485,121.1616,30.8835,金山区
C1486,121.4636,31.3068,虹口区
C1488,121.5191,31.2644,杨浦区
C1489,121.4366,31.2378,静安区
C1490,121.6581,31.2224,浦东新区
C1491,121.4676,31.2228,黄浦区
C1493,121.5981,31.0874,浦东新区
C1494,121.6661,31.5244,崇明区
C1495,121.3186,30.8435,金山区
C1496,121.3946,31.1998,长宁区
C1497,121.3176,31.2105,闵行区
C1499,121.8401,30.9794,浦东新区
C1500,121.3786,31.2648,普陀区
C1502,121.5881,31.2634,浦东新区
C1504,121.4916,31.3608,宝山区
C1506,121.3766,31.2968,宝山区
C1507,121.3626,31.3088,宝山区
C1510,121.4066,31.3778,宝山区
C1511,121.4416,31.3228,宝山区
C1512,121.2786,31.0485,松江区
C1513,121.5126,31.2718,杨浦区
C1514,121.2506,31.0555,松江区
C1515,121.4886,31.4068,宝山区
C1516,121.4706,31.3968,宝山区
C1517,121.3946,31.0858,闵行区
C1518,121.4526,31.2258,黄浦区
C1519,121.5871,31.0294,浦东新区
C1520,121.1386,31.2645,青浦区
C1522,121.2306,30.9565,松江区
C1523,121.3186,31.1865,闵行区
C1524,121.3066,31.1975,闵行区
C1525,121.3516,31.1425,闵行区
C1526,121.3306,31.1655,闵行区
C1527,121.4326,31.4108,宝山区
C1528,121.6801,31.1594,浦东新区
C1529,121.5911,31.2484,浦东新区
C1530,121.3366,31.0905,松江区
C1531,121.3016,31.1095,松江区
C1532,121.2726,31.0975,松江区
C1533,121.2806,30.9885,松江区
C1535,121.0846,31.2135,青浦区
C1536,121.2126,31.0095,松江区
C1537,121.6591,31.3024,浦东新区
C1538,121.2366,31.0435,松江区
C1541,121.2126,31.1375,松江区
C1542,121.5056,31.2528,虹口区
C1543,121.0956,30.9505,松江区
C1545,121.1736,30.8605,金山区
C1546,121.1456,30.8645,金山区
C1547,121.3486,31.3905,宝山区
C1550,121.4526,30.9088,奉贤区
C1551,121.3636,30.7738,金山区
C1552,121.3296,30.8475,金山区
C1553,121.3706,30.9338,奉贤区
C1554,121.1376,31.1635,青浦区
C1556,121.4276,31.1448,徐汇区
C1557,121.1166,31.1495,青浦区
C1558,121.4346,31.3138,静安区
C1560,121.2706,31.1695,青浦区
C1561,121.4186,31.4338,宝山区
C1562,121.4696,30.9188,奉贤区
C1564,121.1666,31.2725,嘉定区
C1565,121.1726,31.2815,嘉定区
C1566,121.2596,31.2765,嘉定区
C1567,121.5291,31.3314,杨浦区
C1568,121.5291,31.1844,浦东新区
C1571,121.2576,31.3345,嘉定区
C1572,121.2756,31.3015,嘉定区
C1573,121.2926,31.2635,嘉定区
C1574,121.7701,31.3384,崇明区
C1575,121.3966,31.0268,闵行区
C1576,121.3386,31.2965,普陀区
C1577,121.2956,31.3545,嘉定区
C1578,121.2366,31.0145,松江区
C1580,121.2006,31.3915,嘉定区
C1582,121.3976,31.6178,崇明区
C1587,121.4986,31.2878,杨浦区
C1589,121.7131,31.3854,崇明区
C1590,121.8041,31.3714,崇明区
C1591,121.8361,31.3414,崇明区
C1592,121.5261,31.1284,浦东新区
C1593,121.1736,30.9365,松江区
C1594,121.4716,31.5878,崇明区
C1595,121.4006,31.1288,闵行区
C1596,121.4546,31.0838,闵行区
C1597,121.3636,31.7938,崇明区
C1598,121.3416,31.6485,崇明区
C1599,121.4946,31.1678,浦东新区
C1600,121.7181,30.9504,奉贤区
